module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M2,,,What is the ratio of 5 feet to 30 inches?,14 x 10^-4,08m 240 gallons,092 litres gear with 48 teeth at 120 RPM. Find the speed,9,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf,"{""raw"": ""131) What is the ratio of 5 feet to 30 inches?\n122) 31 * 91 * 23 * 52 = 1 : 6\nWWW.PART66EASA.COM\nMODULE – 01(PART1) MATHEMATICS\nAttempt Online Test Series to prepare yourself for exam visit www.part66easa.com\nDOWNLOAD OUR MOBILE APP FROM PLAY STORE @EASA QUESTION PAPERS\nIF YOU HAVE PREVIOUS SESSION QUESTION PAPERS, SHARE WITH US AT AVIATORSLINKS@GMAIL.COM\nelbaliavA\nPQ\nmaxE\neludoM\n66traP\nllA\n(\n66trapASAE/bf\n@\nkoobecaF\nno\nsu\nekiL\n,)moc.asaE66traP.www(\negaP\n9\nlairetam\nyduts\ndna\nsrepap\nnoitseuQ\nnoitanimaxe\neludoM\n66\nRAC\nACGD\n/\nASAE\ntsetal\nlla\ndaolnwod\not\netisbew\nruo\ntisiV\n5 : 3 140) 3 3/4 + 4 2/3 =\n2 : 1 7 5/12\n7 5/7\n132) 5 [ 3 + 6 (7 -4) - 2] = 8 5/12\n31\n95 141) An aircraft travels 1400 nautical miles in\n395 1 hour 45 minutes. What is the average speed\nof the aircraft?\n133) 3 [5 - 2 (4 - 7)] = 750 knots\n-3 800 knots\n9 2450 knots\n33\n142) 0.8 * 0.004 =\nWhat is the cube root of -64? 0.0032\n-8 0.032\n-4 0.32\n4\nConvert 10 inches to millimetres.\nWhat is the cube root of 8^2. 25.4 mm 254 mm 2540 mm\n2\n4 What number is the highest common factor of\n8 24, 84, 120?\n8\nAn engine of 96 horsepower is running at 75% 12\npower. What horsepower is being developed? 24\n62\n72 0.0000314 can be written as\n168 3.14 x 10^-5.\n3.14 x 10^-4\nA blueprint shows a hole of 0.3751 to be drilled. 3.14 x 10^5\nWhat fraction size drill bit is most nearly\nequal? What is the Lowest Common Multiple of 5; 12;\n3/16 20.\n5/16 5\n3/8 60\n120\n120 out of 125 bolts produced are of an\nacceptable tolerance. What percentage of the 147) 1/4 {(4 - 6) - (2 - 8)} =\nbolts are not acceptable? -2\n4% 3/4\n5% 1\n25%\nWhat is the average of the following numbers?\n139) 1/4 + 3/8 - 1/2 = 5, 13, 23, 12, 17.\n1/14 14\n1/8 15\n1/2 23\nWWW.PART66EASA.COM\nMODULE – 01(PART1) MATHEMATICS\nAttempt Online Test Series to prepare yourself for exam visit www.part66easa.com\nDOWNLOAD OUR MOBILE APP FROM PLAY STORE @EASA QUESTION PAPERS\nIF YOU HAVE PREVIOUS SESSION QUESTION PAPERS, SHARE WITH US AT AVIATORSLINKS@GMAIL.COM\nelbaliavA\nPQ\nmaxE\neludoM\n66traP\nllA\n(\n66trapASAE/bf\n@\nkoobecaF\nno\nsu\nekiL\n,)moc.asaE66traP.www(\negaP\n01\nlairetam\nyduts\ndna\nsrepap\nnoitseuQ\nnoitanimaxe\neludoM\n66\nRAC\nACGD\n/\nASAE\ntsetal\nlla\ndaolnwod\not\netisbew\nruo\ntisiV\nWhat is the volume of a rectangular tank 5m Express 3/8 as a percentage.\nby 4 m by 150cm? 0.375%\n30 m^2 3.75%\n30 m^3 37.5%\n3000 m^3 An aeroplane flies 1000 miles and uses 80\ngallons of fuel. How much fuel will it use on a\nWhat is the depth of a rectangular tank whose 2500 mile flight?\nvolume is 40 m^3. and has a base 5m by 10m? 200 gallons\n0.08m 240 gallons\n80cm 8m 250 gallons\nConvert 20 imperial gallons to litres. A pinion gear with 16 teeth is driving a spur\n9.092 litres gear with 48 teeth at 120 RPM. Find the speed\n90.92 litres of the pinion gear.\n909.2 litres 40 RPM\n144 RPM\nTo find the area of a circle use the formula - 360 RPM\n2πd. πr^2 . 2πr.\nWhat is the piston displacement of a master\nWhat is the circumference of the top of a cylinder with a 4cm diameter bore and a piston\ncylindrical tank whose radius is 3 metres? stroke of 10 cm?\n3π metres 6π metres 9π metres 8π cm^3 40π cm^3 160π cm^3\nWhat is the surface area of a cylindrical pipe of The curved surface area of a right cone is\nlength 150 cm and diameter 5cm? 11/3 πRL. πRL.\n750π cm^2 1500π cm^2 3750π cm^2 πR2 H.\nFind the value of 5/8 of 4/5. How many millimetres in an inch?\n1/2 2.54\n3/4. 25.4\n25/32 2540\nWhat is the square root of 4 raised to the fifth Find the the area of a circular ring Whose\npower? outer diameter is 10 cm and inner diameter is 6\n32 diameter?\n64 4π cm^2 16π cm^2 64π cm^2\n128\nFind the area of the triangle shown below:\n157) -3 [8 - 3 (5 + √9) - ( 7 - 9)] =\n-42\n42\n60\nWhich of the fractions is equivalent to 0.075?\n1/40\n3/40\n3/4 6 cm^2\n9 cm^2\nWWW.PART66EASA.COM\nMODULE – 01(PART1) MATHEMATICS\nAttempt Online Test Series to prepare yourself for exam visit www.part66easa.com\nDOWNLOAD OUR MOBILE APP FROM PLAY STORE @EASA QUESTION PAPERS\nIF YOU HAVE PREVIOUS SESSION QUESTION PAPERS, SHARE WITH US AT AVIATORSLINKS@GMAIL.COM\nelbaliavA\nPQ\nmaxE\neludoM\n66traP\nllA\n(\n66trapASAE/bf\n@\nkoobecaF\nno\nsu\nekiL\n,)moc.asaE66traP.www(\negaP\n11\nlairetam\nyduts\ndna\nsrepap\nnoitseuQ\nnoitanimaxe\neludoM\n66\nRAC\nACGD\n/\nASAE\ntsetal\nlla\ndaolnwod\not\netisbew\nruo\ntisiV\n12 cm^2\nWhat is the area of the shape shown, in square\ncm?\n4500Ï€ cm^3\n45Ï€ cm^3\n18000Ï€ cm^3\n5.9\n24/0 (twenty four divided by nothing) is\n590\ninfinity. nothing. 24.\n5900"", ""question"": ""What is the ratio of 5 feet to 30 inches?"", ""options"": [""14 x 10^-4"", ""08m 240 gallons"", ""092 litres gear with 48 teeth at 120 RPM. Find the speed"", ""9""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,"If 20% of 120 is 24, what is 24% of 20?",8,.,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf,"{""raw"": ""172) If 20% of 120 is 24, what is 24% of 20?\nWhat is the area of the trapezium shown?\n4.8\n28\n18\n173) A shop keeper sold his car for £120. If\nthis is 80% of the buying price, how much loss\ndid he make?\n£30\n£50\n24 cm^2 £150\n27 cm^2\nArea cannot be calculated from information 174) 3 + 4 - 5(4 - 2) =\ngiven. -3\n4\nWhat is the depth of water in the tank shown if 13\nthe volume of water is 4000 litres?\nSolve the following equation: 5x = 3x + 2.\nx = 3\nx = 1\nx = 5\nSimplify the following (w + z)(x - y)(y - w) / (y -\nx)(w - y)(w + z).\n-1\n0\n50 cm\n+1\n80 cm\n5 m\nGiven 43-x = 21, find the value of x.\nx=43-21 x=43/21 x=43+21\nWhat is the volume of metal used in the pipe\nshown?\nMake L the subject of the formula 2pfL = x.\nWWW.PART66EASA.COM\nMODULE – 01(PART1) MATHEMATICS\nAttempt Online Test Series to prepare yourself for exam visit www.part66easa.com\nDOWNLOAD OUR MOBILE APP FROM PLAY STORE @EASA QUESTION PAPERS\nIF YOU HAVE PREVIOUS SESSION QUESTION PAPERS, SHARE WITH US AT AVIATORSLINKS@GMAIL.COM\nelbaliavA\nPQ\nmaxE\neludoM\n66traP\nllA\n(\n66trapASAE/bf\n@\nkoobecaF\nno\nsu\nekiL\n,)moc.asaE66traP.www(\negaP\n21\nlairetam\nyduts\ndna\nsrepap\nnoitseuQ\nnoitanimaxe\neludoM\n66\nRAC\nACGD\n/\nASAE\ntsetal\nlla\ndaolnwod\not\netisbew\nruo\ntisiV\nL = 2pf. R^2 * C\nL = 2pf / x. L = x / 2pf.\nFactorise the following : x^2 - x - 6 = 0.\nGiven that A = X+BY, what is Y equal to? (x - 2)(x + 3)\nA-X add B (x - 2)(x - 3)\nA-X divided by B A-X minus B (x + 2)(x - 3)\nFactorise the following: 4x^2 - 6x - 28 = 0.\nIf y/x = 4 and y = 5 then x = (2x^2 + 7) * (x + 2) (4x - 14) * (x + 2)\n4/5. (2x + 7) * (x - 2)\n1 ¼.\n20. Solve for x in the equation: 3(x + 2) = 30 + 2(x-\n4).\n181) (x - 3)(x + 5) = x=8 x=15 x=16\nx^2 + 2x - 15 x^2 + 2x\nx^2 -15 191) 2x = 4(x - 3)\nx = 0.5\n182) 21 = 43 - x x=21-43 x=43+21 x = 2\nx=43-21 x = 6\n183) Evaluate 2x^2 * z^2 * (3x - z^2 ) = 27y = 3 so y is equal to\n6x^3 * z^2 - 2x^2 * z^4 1/9.\n6x^2 * z^2 - 2x^2 * z^2 1/3.\n6x^2 * z^2 + 3x - z^2 9/1.\n184) (a * b)(a * b) = Determine x in the following: (2x-1)(3x+2) = 0.\na^2 * b^2 1.5, 1\na^2 + 2ab + b^2 a^2 + b^2 0.5, 3\n-0.67, 0.5\nIf y/x = 4 and x = 5 then y =\n1 ¼. 194) (x + y + z)(x + y + z) =\n4/5. 2(x + y + z) 2x + 2y +2z (x + y + z)^2\n20.\n195) If x in an equation equals Ly + 7cb, define\nDetermine x. the formula for finding the subject y.\nx-7cb/L x+7cb/L x-L/7cb\n196) 64y = 64\ny=0 y=0.5\ny=1\nx=8.971 x=9.029 x=9.570\nSimplify the following: 3a - 2b + 6a - 3b - 2a.\nFind L in the following expression:\n7a + 5b 7a - 5b 7a + b\nSimplify 3x-2xy-3y +5xy-2x +2y.\nx + 3xy - y 5x + 3xy - y x - 3xy + y\nL = Q^2 * C^2 / R L = Q^2 * C / R^2 L = Q^2 *"", ""question"": ""If 20% of 120 is 24, what is 24% of 20?"", ""options"": [""8"", "".""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,In which order are atomic shells b. Because of the electrostatic,Innermost shell outwards c. Because of the force of attraction,Innermost shells inwards,Outermost shell outwards,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,electron arrangement_112054.pdf,"{""raw"": ""1. In which order are atomic shells b. Because of the electrostatic\narranged attraction\na. Innermost shell outwards c. Because of the force of attraction\nb. Innermost shells inwards\nc. Outermost shell outwards"", ""question"": ""In which order are atomic shells b. Because of the electrostatic"", ""options"": [""Innermost shell outwards c. Because of the force of attraction"", ""Innermost shells inwards"", ""Outermost shell outwards""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,What is the atomic number for,8 electrons c. 11,18 electrons,32 electrons,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,electron arrangement_112054.pdf,"{""raw"": ""7. What is the atomic number for\nNeon?\n2. In an atomic structure, how many a. 9\nelectrons are in the M shell b. 10\na. 8 electrons c. 11\nb. 18 electrons\nc. 32 electrons"", ""question"": ""What is the atomic number for"", ""options"": [""8 electrons c. 11"", ""18 electrons"", ""32 electrons""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,,,Electrons in the same orbit have,32 increasing order of electron density:,50 d f p s,64 a. s p f d,s p d f,,HARD,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,electron arrangement_112054.pdf,"{""raw"": ""8. Electrons in the same orbit have\nsame energies\n3. If the innermost shell has a a. True\nmaximum of 2 electrons and the 3rd b. False\nshell has a maximum of 18 c. Cannot determine\nelectrons. What will be the\nmaximum number of electrons on\nthe fifth shell? 9. Arrange the following in the\na. 32 increasing order of electron density:\nb. 50 d f p s\nc. 64 a. s p f d\nb. s p d f\nc. s d p f"", ""question"": ""Electrons in the same orbit have"", ""options"": [""32 increasing order of electron density:"", ""50 d f p s"", ""64 a. s p f d"", ""s p d f"", ""s d p f""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""HARD""}"
M2,,,The mathematical formulation of the,Neil Borh 10. Choose the correct electron,Charles-Augustin Coulomb configuration for Phosphorus,Neils Bohr a. [Ne] 1s2 2s2 3s2 3p1,[Ne] 3s2 3p3,,HARD,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,electron arrangement_112054.pdf,"{""raw"": ""4. The mathematical formulation of the\natomic structure was predicted by\na. Neil Borh 10. Choose the correct electron\nb. Charles-Augustin Coulomb configuration for Phosphorus\nc. Neils Bohr a. [Ne] 1s2 2s2 3s2 3p1\nb. [Ne] 3s2 3p3\nc. [Ne] 2s2 2p3"", ""question"": ""The mathematical formulation of the"", ""options"": [""Neil Borh 10. Choose the correct electron"", ""Charles-Augustin Coulomb configuration for Phosphorus"", ""Neils Bohr a. [Ne] 1s2 2s2 3s2 3p1"", ""[Ne] 3s2 3p3"", ""[Ne] 2s2 2p3""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""HARD""}"
M2,,,"In refence to question 3, what",Paul’s exclusion principle 11. If Carbon has a mass number of 12,Pauli’s electron principle with neutron number 6. How many,Pauli’s exclusion principle electrons will be on its outer shell?,12,,HARD,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,electron arrangement_112054.pdf,"{""raw"": ""5. In refence to question 3, what\nprinciple is this based on\na. Paul’s exclusion principle 11. If Carbon has a mass number of 12\nb. Pauli’s electron principle with neutron number 6. How many\nc. Pauli’s exclusion principle electrons will be on its outer shell?\na. 12\nb. 6"", ""question"": ""In refence to question 3, what"", ""options"": [""Paul’s exclusion principle 11. If Carbon has a mass number of 12"", ""Pauli’s electron principle with neutron number 6. How many"", ""Pauli’s exclusion principle electrons will be on its outer shell?"", ""12"", ""6""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""HARD""}"
M2,,,"From question 11, what is the c. For ionization to take place, there","K 18. s, p, d, f is the representation of",L what?,M a. Shells,Subshells,,HARD,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,electron arrangement_112054.pdf,"{""raw"": ""12. From question 11, what is the c. For ionization to take place, there\noutermost shell of the element must be transfer of heat.\na. K 18. s, p, d, f is the representation of\nb. L what?\nc. M a. Shells\nb. Subshells\nc. Orbitals"", ""question"": ""From question 11, what is the c. For ionization to take place, there"", ""options"": [""K 18. s, p, d, f is the representation of"", ""L what?"", ""M a. Shells"", ""Subshells"", ""Orbitals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""HARD""}"
M2,,,number of electrons on a shell?,"2n2 where n=0,1,2,3,4, etc. 19. Electrons are arranged in","n2 where n=1,2,3,4, etc. a. Energy levels","2n2 where n=1,2,3,4, etc. b. Mass levels",Proton levels,,MEDIUM,13. What is the formula for finding the,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,electron arrangement_112054.pdf,"{""raw"": ""13. What is the formula for finding the\nnumber of electrons on a shell?\na. 2n2 where n=0,1,2,3,4, etc. 19. Electrons are arranged in\nb. n2 where n=1,2,3,4, etc. a. Energy levels\nc. 2n2 where n=1,2,3,4, etc. b. Mass levels\nc. Proton levels"", ""question"": ""number of electrons on a shell?"", ""options"": [""2n2 where n=0,1,2,3,4, etc. 19. Electrons are arranged in"", ""n2 where n=1,2,3,4, etc. a. Energy levels"", ""2n2 where n=1,2,3,4, etc. b. Mass levels"", ""Proton levels""], ""correct"": null, ""answer_text"": null, ""category"": ""13. What is the formula for finding the"", ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,14. What is a Cation?,"Positively charged ion 20. If the first shell is k, what will be the",Negatively charged ion letter for the 4th shell,Charged io a. N,L,,HARD,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,electron arrangement_112054.pdf,"{""raw"": ""14. What is a Cation?\na. Positively charged ion 20. If the first shell is k, what will be the\nb. Negatively charged ion letter for the 4th shell\nc. Charged io a. N\nb. L\nc. M"", ""question"": ""14. What is a Cation?"", ""options"": [""Positively charged ion 20. If the first shell is k, what will be the"", ""Negatively charged ion letter for the 4th shell"", ""Charged io a. N"", ""L"", ""M""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""HARD""}"
M2,,,Which of this is true?,"For ionization to take place, there","For ionization to take place, there",,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,electron arrangement_112054.pdf,"{""raw"": ""17. Which of this is true?\na. For ionization to take place, there\nmust be a transfer of energy\nb. For ionization to take place, there\nmust be no transfer of energy"", ""question"": ""Which of this is true?"", ""options"": [""For ionization to take place, there"", ""For ionization to take place, there""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
