module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M6,M6.06.09,,Which material is commonly used in aircraft rigid pipe systems today?,Copper,Brass,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""1. Which material is commonly used in aircraft rigid pipe systems today?\n   a) Copper  \n   **b) Aluminum alloy**  \n   c) Brass"", ""question"": ""Which material is commonly used in aircraft rigid pipe systems today?"", ""options"": [""Copper"", ""Brass""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,2. What is the main reason for using stainless steel in aircraft hydraulic systems?,Ease of manufacturing,Light weight,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""2. What is the main reason for using stainless steel in aircraft hydraulic systems?\n   **a) High resistance to corrosion and high-pressure conditions**  \n   b) Ease of manufacturing  \n   c) Light weight"", ""question"": ""2. What is the main reason for using stainless steel in aircraft hydraulic systems?"", ""options"": [""Ease of manufacturing"", ""Light weight""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.06,,Why are rigid pipes pre-manufactured with bends and fittings?,To save time during installation,To allow for custom repairs on-site,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""3. Why are rigid pipes pre-manufactured with bends and fittings?\n   a) To save time during installation  \n   **b) To ensure precise fit and compliance with design specifications**  \n   c) To allow for custom repairs on-site\n### Flareless Couplings:"", ""question"": ""Why are rigid pipes pre-manufactured with bends and fittings?"", ""options"": [""To save time during installation"", ""To allow for custom repairs on-site""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.06"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,4. What is the main advantage of flareless couplings in aircraft?,Easier installation process,Can handle higher temperatures,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""4. What is the main advantage of flareless couplings in aircraft?\n   **a) Eliminates the need for flaring and provides high-pressure connection**  \n   b) Easier installation process  \n   c) Can handle higher temperatures"", ""question"": ""4. What is the main advantage of flareless couplings in aircraft?"", ""options"": [""Easier installation process"", ""Can handle higher temperatures""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What is the function of the sleeve in a flareless coupling?,To connect the nut and body,To provide structural support,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""5. What is the function of the sleeve in a flareless coupling?\n   a) To connect the nut and body  \n   **b) To bite into the tube and create a tight seal**  \n   c) To provide structural support"", ""question"": ""What is the function of the sleeve in a flareless coupling?"", ""options"": [""To connect the nut and body"", ""To provide structural support""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What happens if a flareless coupling is over-tightened?,It strengthens the connection,It loosens the connection over time,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""6. What happens if a flareless coupling is over-tightened?\n   a) It strengthens the connection  \n   **b) It damages the sleeve and tube, leading to leaks**  \n   c) It loosens the connection over time\n### American AN Couplings (Flared Pipes and Couplings):"", ""question"": ""What happens if a flareless coupling is over-tightened?"", ""options"": [""It strengthens the connection"", ""It loosens the connection over time""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,8. What ensures a tight seal in an AN flared coupling?,The use of sealant,The addition of O-rings,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""8. What ensures a tight seal in an AN flared coupling?\n   **a) The metal-to-metal contact between the flare and the fitting**  \n   b) The use of sealant  \n   c) The addition of O-rings"", ""question"": ""8. What ensures a tight seal in an AN flared coupling?"", ""options"": [""The use of sealant"", ""The addition of O-rings""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,Why are American AN couplings commonly used in aircraft systems?,They are cheaper than other couplings,They are easier to install,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""9. Why are American AN couplings commonly used in aircraft systems?\n   a) They are cheaper than other couplings  \n   **b) They provide reliable, high-pressure connections**  \n   c) They are easier to install\n### Standard Unions:"", ""question"": ""Why are American AN couplings commonly used in aircraft systems?"", ""options"": [""They are cheaper than other couplings"", ""They are easier to install""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,10. What is the primary function of a union in pipe systems?,To support the weight of the pipes,To prevent leaks,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""10. What is the primary function of a union in pipe systems?\n   **a) To connect two sections of pipe and allow for disconnection**  \n   b) To support the weight of the pipes  \n   c) To prevent leaks"", ""question"": ""10. What is the primary function of a union in pipe systems?"", ""options"": [""To support the weight of the pipes"", ""To prevent leaks""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.06,,How are standard unions typically joined?,By welding,By using adhesives,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""11. How are standard unions typically joined?\n   a) By welding  \n   **b) By screwing a nut onto a threaded fitting**  \n   c) By using adhesives"", ""question"": ""How are standard unions typically joined?"", ""options"": [""By welding"", ""By using adhesives""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.06"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,Which material is commonly used for unions in aircraft fluid systems?,Copper,PVC,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""12. Which material is commonly used for unions in aircraft fluid systems?\n   a) Copper  \n   **b) Aluminum alloy**  \n   c) PVC\n### Pipe Markings:"", ""question"": ""Which material is commonly used for unions in aircraft fluid systems?"", ""options"": [""Copper"", ""PVC""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,What is the purpose of pipe markings on aircraft?,To show the type of material used,To show the date of manufacture,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""13. What is the purpose of pipe markings on aircraft?\n   a) To show the type of material used  \n   **b) To indicate the function and contents of the pipe**  \n   c) To show the date of manufacture"", ""question"": ""What is the purpose of pipe markings on aircraft?"", ""options"": [""To show the type of material used"", ""To show the date of manufacture""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,,,What information is typically included in pipe markings?,Manufacturer's address,Installation instructions,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""14. What information is typically included in pipe markings?\n   a) Manufacturer's address  \n   **b) Pipe size, function, and flow direction**  \n   c) Installation instructions"", ""question"": ""What information is typically included in pipe markings?"", ""options"": [""Manufacturer's address"", ""Installation instructions""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,How are dangerous pipe contents indicated in the marking system?,By red tape,By a solid black line,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""15. How are dangerous pipe contents indicated in the marking system?\n   a) By red tape  \n   **b) By using a skull and crossbones symbol**  \n   c) By a solid black line\n### Rigid Pipe Assembly:"", ""question"": ""How are dangerous pipe contents indicated in the marking system?"", ""options"": [""By red tape"", ""By a solid black line""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What is a critical step before installing a rigid pipe assembly?,Flaring both ends,Sanding the pipe ends,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""16. What is a critical step before installing a rigid pipe assembly?\n   a) Flaring both ends  \n   **b) Ensuring the pipe has the correct bends and fittings installed**  \n   c) Sanding the pipe ends"", ""question"": ""What is a critical step before installing a rigid pipe assembly?"", ""options"": [""Flaring both ends"", ""Sanding the pipe ends""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,"17. When repairing a rigid pipe, what is generally not allowed?",Cutting the pipe to length,Replacing fittings,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""17. When repairing a rigid pipe, what is generally not allowed?\n   **a) Heating and bending the pipe without specific approvals**  \n   b) Cutting the pipe to length  \n   c) Replacing fittings"", ""question"": ""17. When repairing a rigid pipe, what is generally not allowed?"", ""options"": [""Cutting the pipe to length"", ""Replacing fittings""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.06,,18. Which component is often used with rigid pipes to prevent vibration damage?,Teflon tape,Rubber sleeves,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""18. Which component is often used with rigid pipes to prevent vibration damage?\n   **a) Clamps**  \n   b) Teflon tape  \n   c) Rubber sleeves\n### Flareless Coupling Assembly:"", ""question"": ""18. Which component is often used with rigid pipes to prevent vibration damage?"", ""options"": [""Teflon tape"", ""Rubber sleeves""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.06"", ""level"": null, ""difficulty"": ""MEDIUM""}"
